GO:0003253	3.45280506897083e-06
GO:0002690	3.60701721691115e-06
GO:0019614	3.66706111420978e-06
GO:0042420	3.66706111420978e-06
GO:0042424	3.66706111420978e-06
GO:2000107	3.74173319039883e-06
GO:0014908	3.75323064116806e-06
GO:0007588	3.80520741705137e-06
GO:0035587	3.8319632860162e-06
GO:0046634	4.03301776241705e-06
GO:0043305	4.08382307037769e-06
GO:0033630	4.09602270667886e-06
GO:0002888	4.10840513787036e-06
GO:0045591	4.16298837113693e-06
GO:0072678	4.19978071541927e-06
GO:0043371	4.26450129842326e-06
GO:0002604	4.37737790748294e-06
GO:0007342	4.4352801832348e-06
GO:0009070	4.49567556226604e-06
GO:0071621	4.64496008345527e-06
GO:0016114	4.72209528068479e-06
GO:0002688	4.73345116458468e-06
GO:0046641	4.73842778292433e-06
GO:0035860	4.89788998758733e-06
GO:0022600	4.90651903994888e-06
GO:0030225	5.00514445600508e-06
GO:0060973	5.01915659645302e-06
GO:0055098	5.23714711486711e-06
GO:0071404	5.23714711486711e-06
GO:0044359	5.26062269989858e-06
GO:0044362	5.26062269989858e-06
GO:0052204	5.26062269989858e-06
GO:0052205	5.26062269989858e-06
GO:0033668	5.34901550908184e-06
GO:0016126	5.36253195126957e-06
GO:0046636	5.45397565443473e-06
GO:0009136	5.48413519285695e-06
GO:0021983	5.53173689454844e-06
GO:0010324	5.63088752592034e-06
GO:0031341	5.64141034675725e-06
GO:0071622	5.67741653534348e-06
GO:0033004	5.72261112197214e-06
GO:0060601	5.73335900921901e-06
GO:0071624	5.76469997171092e-06
GO:0070995	6.02033491348131e-06
GO:0090322	6.09994598022023e-06
GO:0033628	6.21473090689495e-06
GO:0060740	6.32083996499055e-06
GO:0019755	6.72301467774528e-06
GO:0002886	6.75275746386816e-06
GO:0046637	6.76575709646077e-06
GO:0090023	6.8930685648283e-06
GO:0070098	6.97761898782456e-06
GO:0031343	7.03908905352879e-06
GO:0030593	7.04458864420054e-06
GO:0055094	7.08304536245485e-06
GO:0071402	7.08304536245485e-06
GO:0042044	7.1952007814069e-06
GO:0036314	7.28442198449919e-06
GO:0045625	7.29386884268379e-06
GO:2000515	7.34306967442588e-06
GO:0001912	7.68272109685775e-06
GO:0006564	7.71249441111621e-06
GO:0015949	7.71983283176514e-06
GO:0002701	8.1155494716656e-06
GO:0042454	8.2929263527376e-06
GO:0001909	8.30260964035379e-06
GO:0006805	8.53304992876058e-06
GO:0009164	8.74035358744418e-06
GO:0042136	9.26721358074367e-06
GO:0021794	9.36379456162317e-06
GO:2000106	9.37143261936502e-06
GO:0038063	9.40544972483082e-06
GO:0002468	9.41729331038754e-06
GO:0045581	9.7508204968122e-06
GO:0030595	9.94210201632484e-06
GO:0010039	1.01292532439512e-05
GO:0060512	1.01348812906465e-05
GO:0032365	1.01712071731708e-05
GO:0043301	1.01849555930178e-05
GO:0002579	1.03398614623718e-05
GO:0043313	1.03563819230379e-05
GO:0033007	1.08250897516982e-05
GO:0032692	1.08932330789013e-05
GO:0071731	1.11342640828349e-05
GO:0032652	1.13929115492795e-05
GO:1901616	1.15111005374313e-05
GO:0006694	1.16087507063822e-05
GO:0003209	1.1658213007304e-05
GO:0006729	1.17876671426043e-05
GO:0006695	1.19056924657857e-05
GO:1902653	1.19056924657857e-05
GO:0001913	1.21031578715902e-05
GO:2000052	1.22758539362611e-05
GO:0046631	1.23705010552921e-05
GO:0048247	1.24400597935059e-05
GO:0060363	1.24647138564082e-05
GO:0033029	1.25372747755703e-05
GO:2001301	1.26276991989638e-05
GO:0009988	1.26571909906392e-05
GO:1901617	1.2758257948553e-05
GO:0043090	1.31181777089928e-05
GO:0032612	1.31747072360522e-05
GO:0097530	1.32219064048478e-05
GO:0002925	1.32546157635138e-05
GO:0052041	1.34015949365685e-05
GO:0052490	1.34015949365685e-05
GO:0052203	1.40443965345183e-05
GO:0052422	1.40443965345183e-05
GO:0038065	1.45640193119911e-05
GO:0045655	1.46851773333845e-05
GO:2000794	1.47420049562141e-05
GO:0046633	1.49028759138803e-05
GO:0007171	1.52759531277802e-05
GO:0060192	1.54438684113467e-05
GO:0002292	1.54854640090907e-05
GO:0002715	1.59115855156156e-05
GO:0042269	1.59115855156156e-05
GO:0060546	1.59988008944234e-05
GO:0050665	1.62222542799961e-05
GO:0071385	1.62759480041297e-05
GO:1902001	1.66170623979722e-05
GO:0045656	1.66417758749038e-05
GO:0042246	1.71153166088622e-05
GO:0042178	1.72342992867947e-05
GO:0060039	1.73549957510621e-05
GO:0042135	1.74452152281734e-05
GO:0045066	1.76871333821271e-05
GO:2000826	1.76953752476505e-05
GO:2000427	1.77206457583345e-05
GO:0052405	1.77353538080016e-05
GO:0001911	1.78755452009405e-05
GO:0042417	1.78816995834996e-05
GO:0019064	1.79338067914925e-05
GO:0039663	1.79338067914925e-05
GO:0044800	1.79338067914925e-05
GO:2001300	1.7987109331763e-05
GO:0051482	1.80696490328369e-05
GO:0060075	1.80893351127143e-05
GO:0046638	1.83516882414914e-05
GO:0006553	1.84427641972684e-05
GO:0032651	1.84540511107834e-05
GO:0033008	1.85730978384813e-05
GO:0043306	1.85730978384813e-05
GO:0045063	1.87661719859289e-05
GO:0015800	1.91470190961107e-05
GO:0060457	1.91967418634587e-05
GO:0045623	2.04505533303312e-05
GO:0090022	2.06686501600384e-05
GO:0003044	2.07791729119888e-05
GO:0034113	2.08376600044913e-05
GO:0042755	2.09432783961905e-05
GO:0072337	2.10878400291881e-05
GO:1990266	2.10898436351359e-05
GO:0001914	2.11531713754098e-05
GO:0061309	2.18903881072929e-05
GO:0002887	2.20428306164644e-05
GO:0048143	2.21031265247307e-05
GO:0060099	2.24552669294553e-05
GO:0060100	2.24552669294553e-05
GO:1905155	2.24552669294553e-05
GO:0002532	2.26914856605864e-05
GO:0072201	2.28556344326059e-05
GO:0070486	2.29654135056601e-05
GO:0046640	2.31421407018706e-05
GO:0008207	2.36932634738451e-05
GO:0009992	2.38390603450878e-05
GO:2000406	2.39431219718478e-05
GO:0046632	2.40644460659523e-05
GO:1900226	2.41223397353663e-05
GO:0097164	2.41267319328609e-05
GO:0006801	2.43892326571293e-05
GO:0002407	2.4931354038471e-05
GO:0060711	2.5233769651245e-05
GO:0070229	2.53619138272931e-05
GO:0044062	2.5976240966008e-05
GO:0002763	2.59794322591267e-05
GO:0032330	2.6129978950018e-05
GO:0032611	2.65868649330647e-05
GO:0002517	2.67879487162448e-05
GO:0001916	2.68554606968063e-05
GO:0003344	2.71332789629763e-05
GO:1904044	2.71727126427423e-05
GO:1904706	2.72998332667695e-05
GO:2001293	2.73030478904479e-05
GO:0032691	2.74584668925604e-05
GO:0044058	2.78019029433807e-05
GO:0060713	2.85992269734026e-05
GO:0002282	2.89242405616674e-05
GO:1902563	2.93453295098223e-05
GO:0002920	2.94220725005623e-05
GO:0033632	2.95494084812109e-05
GO:0048713	2.98173529167389e-05
GO:0032354	3.0682887900757e-05
GO:0045620	3.17417319585234e-05
GO:0048333	3.18462730649616e-05
GO:1902389	3.19163438193826e-05
GO:0001906	3.24041312700363e-05
GO:0071466	3.25533514533571e-05
GO:0001976	3.26095949036986e-05
GO:0002577	3.30511757787866e-05
GO:1903010	3.34390464703516e-05
GO:0006837	3.35830002123894e-05
GO:0002573	3.36583231611565e-05
GO:0045730	3.37615549322878e-05
GO:0002347	3.40337478157426e-05
GO:0032677	3.44880513716284e-05
GO:0032494	3.53598680292722e-05
GO:0051659	3.54887675789728e-05
GO:0030277	3.55356130334883e-05
GO:0030540	3.63107134810914e-05
GO:1903306	3.6369595765029e-05
GO:0006771	3.6490336302708e-05
GO:0070723	3.661531776189e-05
GO:0007386	3.70011101157308e-05
GO:0003230	3.70994236890132e-05
GO:0006929	3.71136555197271e-05
GO:0002228	3.76157422280476e-05
GO:0042267	3.76157422280476e-05
GO:0046189	3.77999338564416e-05
GO:0032604	3.80890937672351e-05
GO:0032645	3.80890937672351e-05
GO:0033033	3.80958353447536e-05
GO:1902107	3.8469017562992e-05
GO:1900044	3.84936611357301e-05
GO:0014015	3.85648977169195e-05
GO:0010759	3.89915760725668e-05
GO:0006972	3.99199140143081e-05
GO:0032722	3.99778189210664e-05
GO:2000738	4.01794482753903e-05
GO:0006563	4.02688295234599e-05
GO:0006493	4.02875303224803e-05
GO:0043374	4.03529503374411e-05
GO:0016125	4.08416993885607e-05
GO:0002447	4.11552473597032e-05
GO:0045586	4.1803363983961e-05
GO:0046643	4.1803363983961e-05
GO:0009139	4.2020183758984e-05
GO:0030638	4.27164504461786e-05
GO:0044598	4.27164504461786e-05
GO:0050830	4.28631840505567e-05
GO:0030316	4.32863270082295e-05
GO:0009186	4.33058233334505e-05
GO:0002092	4.34386335744774e-05
GO:0006959	4.34795483532646e-05
GO:0009155	4.34932440351865e-05
GO:1905153	4.35451860685276e-05
GO:0010954	4.37006589243394e-05
GO:0048702	4.40463498687649e-05
GO:0060571	4.42197155333668e-05
GO:0060563	4.44089921013413e-05
GO:0061213	4.45843191060336e-05
GO:0061217	4.45843191060336e-05
GO:0044331	4.48321010926289e-05
GO:0002923	4.55020608731704e-05
GO:0019336	4.58912316458893e-05
GO:1903319	4.61425838159668e-05
GO:0060710	4.62594303256569e-05
GO:1905907	4.65899592735353e-05
GO:0070293	4.66051704512971e-05
GO:1905906	4.66459467121094e-05
GO:0014807	4.67151684786504e-05
GO:0045589	4.76152529322871e-05
GO:0070613	4.81924046622506e-05
GO:0060453	4.85398702331219e-05
GO:0032367	4.8595371462401e-05
GO:0033005	4.88964147741244e-05
GO:0010758	4.88977895578557e-05
GO:0048570	4.93360576866442e-05
GO:0043092	4.93460925783396e-05
GO:0048266	4.96661999224157e-05
GO:0045582	4.97426250563038e-05
GO:0045657	5.13227281525586e-05
GO:0035036	5.19373962011294e-05
GO:0032637	5.2450604961285e-05
GO:2000404	5.25436737792706e-05
GO:0030002	5.27675062466093e-05
GO:0030320	5.27675062466093e-05
GO:0097212	5.27768656556349e-05
GO:2000514	5.27887911245806e-05
GO:2000049	5.38553784737994e-05
GO:0032490	5.39282953541109e-05
GO:0034635	5.41374835387742e-05
GO:0042939	5.41374835387742e-05
GO:0043508	5.47442301389589e-05
GO:1901029	5.51386154785671e-05
GO:0009120	5.51934927274234e-05
GO:0050680	5.54881781050787e-05
GO:0044319	5.63186505911917e-05
GO:0090505	5.63186505911917e-05
GO:0060142	5.69698048905609e-05
GO:0002698	5.78827464581266e-05
GO:0032366	5.84915004895326e-05
GO:0002291	5.88983021646561e-05
GO:0014004	5.91486409897701e-05
GO:0031128	5.93404531722408e-05
GO:0030217	5.95708530256589e-05
GO:0001676	5.96040109998031e-05
GO:0014012	5.96679461647431e-05
GO:0033623	6.01669935544891e-05
GO:0019731	6.06733044287155e-05
GO:0045059	6.08263231902662e-05
GO:0038146	6.09661887601698e-05
GO:0002507	6.14320434599858e-05
GO:0019373	6.1709122773812e-05
GO:0016255	6.17812434188236e-05
GO:0030318	6.23705992699453e-05
GO:0034145	6.25063263569592e-05
GO:0090189	6.25745566000813e-05
GO:0090190	6.25745566000813e-05
GO:0060022	6.25858049024819e-05
GO:0010818	6.25899631613303e-05
GO:1903317	6.27794946436167e-05
GO:0006721	6.31086037967687e-05
GO:2000646	6.33481967931004e-05
GO:0008360	6.40455503588822e-05
GO:0098801	6.42209391762405e-05
GO:1903753	6.42723522714661e-05
GO:0032222	6.44691285971444e-05
GO:0048557	6.45070504621259e-05
GO:1900424	6.52508907615923e-05
GO:0006586	6.61306521683169e-05
GO:2000736	6.61912563272304e-05
GO:0043501	6.65690379831885e-05
GO:0008203	6.72663453525901e-05
GO:0055062	6.7487626774887e-05
GO:0072505	6.7487626774887e-05
GO:0072506	6.7487626774887e-05
GO:2000643	6.787204606995e-05
GO:0009651	6.82145446869731e-05
GO:0042402	6.93948024994562e-05
GO:0097319	6.99889201450921e-05
GO:0098704	6.99889201450921e-05
GO:1901099	7.02493312589869e-05
GO:2001240	7.02493312589869e-05
GO:0072719	7.03596550258867e-05
GO:0009112	7.09211126056486e-05
GO:0050820	7.10677852601149e-05
GO:2000379	7.11704835960614e-05
GO:0031623	7.12739571578913e-05
GO:1901607	7.14503341930905e-05
GO:0035813	7.24023079315961e-05
GO:0032717	7.34510880298078e-05
GO:0051181	7.36620548701383e-05
GO:0032642	7.37954248969386e-05
GO:0009310	7.38293007868096e-05
GO:2000739	7.39196640949791e-05
GO:0002281	7.39406327187053e-05
GO:0044090	7.41532664646494e-05
GO:0030647	7.42025415237935e-05
GO:0044597	7.42025415237935e-05
GO:0021516	7.44638982151935e-05
GO:0045776	7.45068844386632e-05
GO:0035457	7.47554244781012e-05
GO:0019695	7.52388539303483e-05
GO:0098581	7.59618733817691e-05
GO:0032602	7.67520743909511e-05
GO:0035589	7.68865600444535e-05
GO:0008299	7.7179621430723e-05
GO:0045214	7.75344880560302e-05
GO:0046620	7.76627895384685e-05
GO:0003156	7.90276697738568e-05
GO:0046121	7.96381466895424e-05
GO:0071887	7.98012643509205e-05
GO:0006636	8.00374000884396e-05
GO:0070424	8.0149614707703e-05
GO:0033559	8.19899124927526e-05
GO:0060688	8.19918130042785e-05
GO:0060502	8.20129670515701e-05
GO:0031960	8.22181260998756e-05
GO:1902043	8.24021501537597e-05
GO:1905332	8.34421538289387e-05
GO:0042491	8.44113642013422e-05
GO:0032621	8.48233499330941e-05
GO:0032661	8.48233499330941e-05
GO:0010543	8.70461416434543e-05
GO:0001707	8.78826923790266e-05
GO:0042102	8.80069189115318e-05
GO:0036112	9.07602963696741e-05
GO:0002685	9.10947973005172e-05
GO:1902652	9.13394258335032e-05
GO:0060117	9.31780003918803e-05
GO:0043380	9.4393653486291e-05
GO:0070227	9.45280464574871e-05
GO:0009595	9.46079455307336e-05
GO:0007435	9.57358768529648e-05
GO:0048265	9.60751615941557e-05
GO:0060525	9.66931799171178e-05
GO:0002455	9.66952268085519e-05
GO:1900016	9.67048814815019e-05
GO:0090504	9.71520264677617e-05
GO:0010755	9.76234175561475e-05
GO:0050866	9.83449314738705e-05
GO:0019371	9.92187377943932e-05
GO:0048711	9.95565229517936e-05
GO:0032613	9.95727984379746e-05
GO:0090118	9.97423924085084e-05
GO:1904000	9.9772885741034e-05
GO:0042446	0.000100575286902993
GO:0034111	0.000100584438828766
GO:0006084	0.000100634517552267
GO:0006577	0.000100683301552662
GO:0032649	0.000100849217009147
GO:0030194	0.000102303503600631
GO:1900048	0.000102303503600631
GO:0002285	0.000102385927973958
GO:0008652	0.000102538915514816
GO:0072523	0.000103015038330878
GO:0032757	0.000103055981958922
GO:0015696	0.000103118074795128
GO:0030643	0.000103868084482039
GO:0072501	0.000103868084482039
GO:0072502	0.000103868084482039
GO:0042742	0.000103944775933784
GO:2000641	0.000104250262121908
GO:0032733	0.000104291796587885
GO:0090659	0.000104529430334566
GO:0034331	0.000104600781104969
GO:1904393	0.000104631846311154
GO:0070474	0.000107298954782897
GO:0070374	0.000110117356119654
GO:0032732	0.000110245916876028
GO:0050853	0.000110588645329535
GO:0050921	0.000110776045648353
GO:0030449	0.000111675440869652
GO:1990000	0.000111994148621619
GO:0033273	0.000112714917472667
GO:0014013	0.000112895968927607
GO:0032729	0.000115330281329484
GO:0072132	0.000115342009319064
GO:0016264	0.000115531965275806
GO:0003177	0.000115945627941816
GO:0001990	0.000116124194051492
GO:0060547	0.000116180099029473
GO:0042494	0.000116997632847116
GO:0045026	0.000117325700193294
GO:0009072	0.000117359372696191
GO:0032607	0.000117487920889059
GO:0032647	0.000117487920889059
GO:0007350	0.000118762892279412
GO:0002287	0.000120301814226731
GO:0002293	0.000120301814226731
GO:0002294	0.000120301814226731
GO:0042093	0.000120301814226731
GO:0060353	0.000121817772396393
GO:0002855	0.000122137539715794
GO:0002858	0.000122137539715794
GO:0048645	0.00012236688451428
GO:0050942	0.000123395853541708
GO:0014002	0.000123911289784506
GO:0070228	0.000124484210413334
GO:0046686	0.000124516298246058
GO:0003215	0.000125509622112774
GO:0033629	0.000125975050108029
GO:0060841	0.000126389035691621
GO:0030239	0.000126452421559287
GO:0051938	0.000127092727293499
GO:0032364	0.000128675698780722
GO:0006880	0.000130796732871863
GO:0097577	0.000130796732871863
GO:0006554	0.00013195457504811
GO:0032218	0.00013239670842935
GO:1903236	0.000133079961226246
GO:0002544	0.000134228265986525
GO:0016101	0.000134311582294155
GO:0032653	0.00013476780090993
GO:0032943	0.000136545504094809
GO:0022010	0.00014065962033627
GO:0032291	0.00014065962033627
GO:1901532	0.000140664701991144
GO:0006641	0.000140972615005452
GO:0043370	0.000141053634752475
GO:1902624	0.000141572902654041
GO:0022408	0.000141993167814269
GO:0046651	0.000142981305800483
GO:0051384	0.000143244672070386
GO:0042635	0.000143639204863488
GO:0030101	0.000144916472179624
GO:0042448	0.000146692052912512
GO:0030450	0.000147073740072723
GO:0032760	0.00014859397094602
GO:0010544	0.000148766220801844
GO:0046850	0.000149708329784892
GO:0033003	0.000151140683665729
GO:0007320	0.000152942902845954
GO:1902105	0.000153383246716987
GO:0050829	0.000153831172455932
GO:0048340	0.00015454693677186
GO:0033631	0.000155021655085075
GO:0045621	0.000155848542390924
GO:0071593	0.000156177230127619
GO:0007351	0.00015618114078253
GO:0008595	0.00015618114078253
GO:0060073	0.000156535242737177
GO:0070663	0.000156644178234244
GO:0071542	0.000157072652805623
GO:0045672	0.000157272577827716
GO:0036109	0.000158771962486592
GO:1903055	0.00015932521633566
GO:1905521	0.000159822261676879
GO:0072676	0.00016056039046719
GO:0006766	0.000160570833858786
GO:0050868	0.00016081374702015
GO:0042116	0.000160991763751284
GO:0007494	0.000161921954817457
GO:0006720	0.000162247190143905
GO:0097340	0.000163787541292537
GO:1904352	0.000163949257968032
GO:0031103	0.000165079415891278
GO:0002418	0.000165406748752983
GO:0034754	0.000170085583051649
GO:0032728	0.000170096304821787
GO:0002695	0.0001702733727732
GO:0048708	0.000170669151607461
GO:0051055	0.000171537278127354
GO:0002031	0.000171705105882269
GO:0052803	0.000172140436545232
GO:0050671	0.000172498053270909
GO:0032480	0.000174119585315324
GO:0032609	0.000174506306441113
GO:0034341	0.000175615718641664
GO:1903557	0.00017588326977791
GO:0035666	0.000175913663253202
GO:2000737	0.000176859668867935
GO:0002703	0.000177966852973555
GO:0051797	0.000177983124258096
GO:0010574	0.000178312204608178
GO:0006570	0.000179489816864553
GO:0006700	0.000179662467711506
GO:0032725	0.000179674106027594
GO:0048332	0.000179876119005606
GO:0036089	0.000180573769820946
GO:0000187	0.000181469898672515
GO:0042632	0.000182001168638424
GO:0055092	0.000182001168638424
GO:0090713	0.000182166094733982
GO:0030730	0.000182994925185254
GO:0003096	0.00018332797428422
GO:0006767	0.000183699718454666
GO:0010944	0.000183800026040015
GO:0060836	0.000184066287240991
GO:1902732	0.000184529923236032
GO:0060837	0.000184694920876027
GO:0032946	0.000185601283655745
GO:0036115	0.000186424144189123
GO:0002011	0.000186683036609292
GO:0021527	0.000186971664857039
GO:0060352	0.000187173050887002
GO:0016045	0.00018728259945644
GO:0002643	0.000187469558284747
GO:0071340	0.000187695809594768
GO:0021984	0.000188205208002445
GO:2000047	0.000190352532528193
GO:0010829	0.000190953457955167
GO:0090594	0.000191613937372659
GO:0045907	0.000192848417740921
GO:0051048	0.000193109271571346
GO:0035272	0.000193539554389055
GO:0052055	0.000195582968552932
GO:0098543	0.000197375195303939
GO:0006853	0.000197474829131683
GO:0050766	0.000197512267009592
GO:0003073	0.000197728887242121
GO:0022409	0.000198465380866875
GO:0048662	0.000198870623794201
GO:0002687	0.000198911889398579
GO:0035270	0.000199002612237931
GO:0051799	0.000199392526312958
GO:0007566	0.000200074561895636
GO:0043367	0.000200752123900361
GO:1900026	0.000201669494481416
GO:1990456	0.000202096091637793
GO:0002673	0.000203248410378887
GO:0046165	0.000204235077784554
GO:0007584	0.000204654233027513
GO:0030157	0.000205524739243956
GO:1903038	0.000205531073982468
GO:0048146	0.000205966060515261
GO:0003272	0.000208002013660114
GO:0048144	0.000208498059029449
GO:0033006	0.000209318318999729
GO:0043304	0.000209318318999729
GO:0003283	0.000209784924985468
GO:0043368	0.000212793804179157
GO:0032610	0.000213036123338117
GO:0032650	0.000213036123338117
GO:0050670	0.000213089668481659
GO:0032351	0.000215230609645567
GO:0042445	0.000217805648731528
GO:1900024	0.000217910463631954
GO:0032615	0.000218647443864683
GO:0002833	0.000219058372195824
GO:0051709	0.000219202725518231
GO:0030500	0.000221081096107412
GO:0048644	0.000221318525856828
GO:0048246	0.000221576190563955
GO:0097529	0.000222845799301097
GO:0032944	0.000222945688849063
GO:0061307	0.00022320078983662
GO:0061308	0.00022320078983662
GO:0035710	0.000223649108224255
GO:1901388	0.000224510608866635
GO:0061298	0.000224954002396194
GO:0003307	0.000225446225842751
GO:0034142	0.000229440426359973
GO:0006690	0.000229711343376682
GO:1901568	0.000229711343376682
GO:0002232	0.000229930235874365
GO:0032680	0.000231363524596295
GO:1904646	0.000232029622686203
GO:0032731	0.000233245448533759
GO:0003149	0.000233970879895962
GO:1903689	0.000235169742539565
GO:0034154	0.000235623634310622
GO:0055001	0.000237180432554718
GO:0043462	0.000237248805961765
GO:0034370	0.000237736950695178
GO:0051665	0.000238817281884574
GO:0097305	0.000239715826893527
GO:0003085	0.000240735260423897
GO:0022617	0.000242242490404943
GO:0007197	0.00024309097590447
GO:0042726	0.000243472943820988
GO:0048715	0.000245947056758955
GO:0042026	0.00024774274695305
GO:0030850	0.000247885406000958
GO:0003229	0.000249679918923884
GO:0090184	0.000250575307247591
GO:0008209	0.000251526379468681
GO:0002689	0.000252221802844566
GO:0001692	0.000252466688372199
GO:0035812	0.000252503967501649
GO:0031102	0.000253282990041792
GO:0042538	0.000253725584530851
GO:0032640	0.000254652688147283
GO:0046164	0.000254670737490414
GO:0048806	0.000256235454259235
GO:1901739	0.000256589874207291
GO:1901164	0.000257584276758371
GO:0009880	0.000257720095989122
GO:0043651	0.000258347871989861
GO:0000768	0.000258484160783001
GO:0071706	0.000258845689265486
GO:1903555	0.000258845689265486
GO:0006930	0.000259504425668355
GO:0006633	0.000259702176788168
GO:1902622	0.00025994979939814
GO:0060415	0.000260241265281902
GO:0032735	0.000260394235897188
GO:0070233	0.000261047710263473
GO:0042759	0.000261468236117612
GO:0060638	0.000262064872187939
GO:0033684	0.00026286862722491
GO:0070471	0.000266740308732416
GO:0002029	0.000267154060002772
GO:0022401	0.000267154060002772
GO:0023058	0.000267154060002772
GO:1903671	0.000267973207697891
GO:0003198	0.000268312199114717
GO:0008206	0.00026834386264607
GO:0043691	0.000269811161707212
GO:0045687	0.000269857119076344
GO:0051957	0.000270824473471265
GO:0030903	0.000271875191640403
GO:0002246	0.000272441730080231
GO:0060602	0.000273920355163382
GO:0002244	0.000274384628174196
GO:0060633	0.000275033849283735
GO:2000143	0.000275033849283735
GO:0042304	0.000275528455752738
GO:0023035	0.000275568333996778
GO:0042590	0.000275919011192505
GO:0043030	0.000276337476001975
GO:0043116	0.000278598204803471
GO:1905523	0.000278637271205917
GO:0001773	0.000278723971355643
GO:2000669	0.000279874753963183
GO:1904705	0.000280309914805099
GO:0048145	0.000281128575114531
GO:0019369	0.00028175505927619
GO:0002420	0.000282973065816927
GO:0002423	0.000282973065816927
GO:0045685	0.000285426263925026
GO:0042129	0.000285431616178
GO:0045619	0.000286848488607938
GO:0071361	0.000287001431973133
GO:0051250	0.000287314594031307
GO:0022612	0.000288889454329921
GO:2000973	0.000289800656858796
GO:0003094	0.000290091216265664
GO:0006206	0.000290752190717836
GO:0014855	0.000290961790536448
GO:0072330	0.000292305487385791
GO:0055008	0.000292644594325209
GO:0071346	0.000292944400439477
GO:0002666	0.000292957505162783
GO:0010955	0.000296048724917619
GO:1903318	0.000296048724917619
GO:0031953	0.000296215980926884
GO:0034162	0.000297649550686785
GO:0003014	0.000297677123515805
GO:0002903	0.00029809850847351
GO:1902837	0.000300232842136205
GO:0010754	0.000300312188851182
GO:0045920	0.000300557447313166
GO:0015813	0.000302311462562987
GO:0070665	0.000302687686474012
GO:0002837	0.000304733409414837
GO:0034698	0.000306091073119186
GO:0046470	0.000306699259144505
GO:0007431	0.000309180715025059
GO:0003203	0.000309751896945487
GO:0006949	0.000310655154314166
GO:0014831	0.000310860411386837
GO:0097084	0.000311081569422167
GO:0046655	0.000313795866706323
GO:0090303	0.000314570551649629
GO:2000110	0.000315054294900752
GO:0033591	0.000315204828197357
GO:0060412	0.000315709705064671
GO:2000644	0.000316839437717764
GO:0061035	0.000317114134281926
GO:0071260	0.00031808574397163
GO:0033483	0.000318138137161306
GO:0021940	0.000318581701139742
GO:1902106	0.000318989986489382
GO:0070664	0.000319073035718209
GO:0002474	0.000319679949053797
GO:0060045	0.00032011155324374
GO:2000096	0.000320843319024045
GO:2001256	0.000320862489626816
