cLabel,cDesc,cSize,cGenes,cScorePheno,pValZ,pValZCorr,pValPerm,pValPermCorr
prenatal_HIP,"prenatal - hippocampus (hippocampal formation)",221,"ACAT2, ADD2, ADNP, AKT3, ALDH9A1, ANP32B, ARL4C, ARMCX1, ARRDC3, ATP1B3, B3GAT2, B4GALT5, BOD1, BTG1, BUB3, BZW2, CASC3, CBX3, CD2BP2, CDK4, CDO1, CDV3, CERS6, CHD4, CKAP5, CKS2, CLIC1, CNPY3, CNR1, COL4A2, COL6A1, COMMD6, COPZ1, CORO1C, CPNE2, CRKL, CSE1L, CSNK1A1, CSNK1D, CTCF, CXADR, CXCR4, DACT1, DCAKD, DCLK2, DDR1, DEK, DHX9, DOK4, DOK5, DTD1, EFNB1, EFNB2, EIF3A, EIF3D, EIF3H, EIF4EBP1, EPRS, FBXO21, FEM1B, FEZF2, FLNA, FN1, FUBP1, FYN, GLOD4, GNAI3, GPC1, GPC2, GPC4, GTF3C6, HADHA, HDLBP, HMGA1, HMGB1, HMGB2, HMGCR, HMGN4, HNRNPA1, HNRNPC, HNRNPD, HNRNPF, HP1BP3, HSPA13, HSPD1, ID4, IDH1, IGFBP2, IGFBP5, IGSF3, ILK, IPO5, IRF2BP2, IRF2BPL, ISLR2, IVNS1ABP, KDELR2, KHSRP, KPNA2, LAPTM4B, LDB1, LMAN2, LMNB2, LPCAT1, LRIG1, LRRC47, LRRN1, LSM2, MARCH6, MCM7, MEX3A, MMADHC, MSI1, MSN, MTA2, MYCN, MYH10, NACA, NAE1, NAP1L1, NARF, NCK2, NEDD4L, NEO1, NES, NETO2, NFIA, NFIB, NR2F1, NT5DC2, NUP93, PAFAH1B2, PAICS, PARP1, PCGF2, PCNA, PDIA4, PDIA6, PHC2, PHGDH, PLS3, POLR2B, PPM1G, PRMT1, PSIP1, PSMD2, PSMD3, PUF60, PUM2, QARS, RALA, RBBP4, RBM4, RBM42, RCOR2, RGMA, RNASEH2A, RNF182, RPL18A, RPL6, RRM1, RSPO3, SALL2, SEC61B, SEPT11, SERBP1, SF3B3, SFRP1, SFRP2, SLC25A1, SLC25A39, SMAP1, SMC3, SMOC1, SNRNP200, SNRPA, SNRPB, SNRPC, SNRPD3, SOX9, SPIRE1, SQLE, SRSF4, SRSF7, SRSF9, SSR2, SSRP1, ST13, ST8SIA2, STIP1, STT3B, SURF4, TAGLN2, TARDBP, TBC1D14, TBCD, TCF3, TCF4, THRAP3, TMEM123, TMEM98, TNC, TRIB2, TSPAN18, TTC3, TTR, TYMS, UBE2E1, UBE2N, UBE2R2, UBTD2, UBTF, VANGL2, VASH1, VPS28, VTA1, WLS, XRN2, ZFAND3, ZFP36L1, ZMIZ1",0.0522671667327143,0.00286415011917651,0.0208301826849201,0.006,0.032
adolescent_AMY,"adolescent - amygdaloid complex",40,"AAMP, ADORA1, APBA1, ATP2B4, BAIAP3, BOK, C16orf58, CCDC47, CLDN11, CPNE5, CPNE6, CYP26B1, DCLK2, DNAJA4, EPN2, FA2H, FAM102A, FN3KRP, G6PC3, IPO13, KCNIP2, KIAA0930, NECAB1, NISCH, NTSR2, PAQR4, PCDH9, PDXK, PENK, POLR2A, SDC4, SLC1A4, SLIT1, SOX10, TMEM184B, TOMM34, TTYH2, UGT8, WDR13, WFS1",0.0806873780438966,0.00320443444378993,0.0213628962919328,0.004,0.0246153846153846
adult_HIP,"adult - hippocampus (hippocampal formation)",28,"ACTA2, AQP1, ATP2B4, BAIAP3, CD74, COX7A2L, CPNE6, EFR3A, GDAP1, HAX1, ICAM5, IGIP, ISCU, KCNIP2, MAOB, NDUFB1, NECAB1, NRIP3, PTER, RNF181, SLC24A3, THOC7, TMCC2, TOMM34, TRMT112, TTR, UGT8, WASL",0.0662205399451092,0.00412744505144402,0.0253996618550401,0.003,0.02
child_STR,"child - striatum",136,"ADCY5, AKR1B1, ALDH4A1, ANO3, ANP32B, AQP1, ARPC2, ARPP21, ASPDH, ATP6V0E1, ATPAF1, AUP1, BGN, BOK, BST2, BUD31, C20orf27, C2orf74, CASC3, CCDC106, CCNY, CD74, CERS2, CFL2, CIB1, CLDN11, COCH, COQ9, CORT, COX7A2L, CPNE5, CPOX, CRABP1, CSTB, CYBA, CYP46A1, DBP, DDIT3, DEXI, DRD2, DTNBP1, DUSP23, EVI2A, FABP6, FAM102A, FAM162A, FKBP2, FOXO4, GAD2, GAMT, GNAL, GNG11, GPR39, GPR88, GPX3, GSTM3, HADHB, HAPLN2, HAX1, HRH3, ID1, IFIT1, IL17D, INPP5A, ISOC2, ITGB1BP1, KCNAB1, KCNIP2, LHPP, LITAF, LRPAP1, MAPK4, MAT2A, MPPE1, MRPL14, MRPL24, MRPL28, MRPL33, MSRB2, MXRA7, NDUFB1, NDUFB4, NTSR2, NUDT16L1, PAIP2B, PDE10A, PDE1B, PENK, PEX19, PMEPA1, PPP1R1A, PPP1R7, PSME1, PTPN5, RANGRF, RASD2, RASL10B, RBP4, RBX1, RGS14, RGS2, RGS9, RHOC, RND2, RNF181, RNF5, RPA2, S100A10, SDC4, SDHB, SEC14L1, SLC25A39, SOX10, SPCS1, STAT1, STX8, SURF1, SYNDIG1L, TAC1, TAGLN2, TESC, THOC7, TMEM54, TOMM34, TPD52L1, TRAK2, TRMT112, TTR, TTYH2, UBE2E1, UGT8, UROD, UROS, VAMP3, VAMP5, ZBTB47",0.0801863238854109,0.00521054354708483,0.0297745345547705,0.005,0.0285714285714286
adolescent_STR,"adolescent - striatum",95,"ACTN2, ADCY5, ADIPOR1, ALCAM, ALDH6A1, ANLN, ANO3, ARPP21, ATP6V0E1, ATP8A1, ATPAF1, BBS2, BCR, C20orf27, CA12, CALB1, CCDC47, CD47, CERS2, CFL2, CLDN11, COCH, CPNE5, CPOX, CRABP1, CTDSP2, CYP46A1, DENND5A, DGKB, DRD1, DRD2, EDNRB, ELMOD1, ELOVL5, EVI2A, F3, FA2H, FAM102A, GAD2, GLG1, GNAL, GPR158, GPR88, GPX3, HADHB, INF2, INPP5A, IPO13, JAKMIP1, JAM3, KCNAB1, KCNIP2, KIAA0368, LGI1, LRPAP1, LRRN1, MAOB, MAPK4, MAT2A, MPPE1, MPRIP, MXRA7, NTSR2, PAM, PDE10A, PDE1B, PENK, PMEPA1, PPP1R1A, PPP1R7, PTPN5, RAPGEF5, RASD2, RGS14, RGS2, RGS9, SDC4, SEC14L1, SECISBP2L, SLC24A2, SLC44A1, SNX27, SORBS1, SOX10, ST8SIA3, SYNDIG1L, TAC1, TESC, TMEM144, TOMM34, TPD52L1, TTYH2, UGT8, VAMP3, WNK1",0.0884364497099801,0.00622457992867176,0.0331977596195827,0.003,0.02
adolescent_MD,"adolescent - mediodorsal nucleus of thalamus",112,"ACHE, ADORA1, AKAP12, ALAD, ALDH4A1, ALKBH5, AP1B1, APBA1, AQP1, ASRGL1, ATP1B3, BOK, C16orf58, C2orf72, CBLN1, CBLN4, CCDC136, CDS2, CHPF, CHRNA2, CHRNB2, CIT, COQ9, CPLX3, CPNE7, CPNE9, CRABP1, CRH, CSDC2, CTIF, CTNNBIP1, DBP, DCAKD, DCLK2, DDR1, DEXI, DIRAS3, DLGAP3, DPP7, EDNRB, EIF4G1, FKBP2, FNDC5, FXR2, G6PC3, GBA2, GPC1, GPR153, HADHB, HAPLN2, HRH3, HYOU1, ID4, INPP5A, IPO13, ITPKB, KCNC2, KIAA0100, LONP1, LRIG1, LRRC8A, MAOB, MAP7D2, MAT2A, MGAT3, NACAD, NACC2, NIPAL3, NISCH, NRIP3, NTNG1, NTSR2, OGDHL, OTUD5, PAM, PDXK, PEPD, PFKFB3, PFKL, PITPNM1, PLBD2, PNPLA6, PPIF, PSMD2, RASD2, RELL2, RGMA, RGS16, RND2, SDC4, SLC17A6, SLC23A2, SLC24A3, SLC25A18, SLC25A39, SLC27A4, SLC29A4, SLC3A2, SYNDIG1L, TCEAL3, TCF7L2, TESK1, TMEM184B, TNFRSF21, TRNP1, TTR, TUBA8, VAMP1, WFS1, WLS, ZBTB47, ZDHHC22",0.0529560084552936,0.0135270478634453,0.0676352393172264,0.011,0.055
infant_MD,"infant - mediodorsal nucleus of thalamus",99,"ACHE, ACSL3, ACSL4, ADAM23, ADORA1, ADRM1, AKAP12, ALDH4A1, ANP32B, ASAH1, ATP1B3, ATP2C1, BOK, C11orf87, CAMK2D, CCDC136, CHPF, CHRNB2, CIT, CPLX3, CPNE4, CPNE6, CPNE7, CPNE9, CRABP1, CREG1, CRH, CRTAC1, CSDC2, CTNNBIP1, DBP, DLGAP3, EDNRB, EIF4G1, ELMO1, FIBP, FKBP2, FNDC5, G6PC3, GBA2, GPC1, GPR153, HADHB, HEBP2, HRH3, HSPD1, ID4, IDH3A, INPP5A, KCNC2, KCND2, KIF3A, KITLG, MAP7D2, MGST3, MYH10, NDUFAF4, NISCH, NRIP3, NTNG1, NTSR2, NUDT16L1, PEX26, PFKL, PITPNM1, PLBD2, PSMD1, PSMD2, PTPN3, R3HCC1, RAB4A, RASL10B, RGMA, RGS16, SDC4, SHANK1, SLC17A6, SLC1A6, SLC23A2, SLC24A3, SLC25A39, SLC27A4, SMAP1, SRPK2, STK32C, SYNDIG1L, TCF7L2, TIMM13, TMCC2, TMEM141, TMEM163, TNFRSF21, TRNP1, TTR, TUBA8, UROS, WLS, ZDHHC22, ZIC1",0.0528250674287354,0.0148039662863412,0.0696657237004291,0.012,0.0564705882352941
child_IPC,"child - posteroventral (inferior) parietal cortex",52,"ACTA2, ACTR10, ALDH4A1, ALDH9A1, ASRGL1, ATP6V0E1, CAPZA2, CCNY, CIB1, COQ9, COX7A2L, CRABP1, ELOVL5, F3, FBXL5, GATM, GNG11, HADHB, HAX1, ID1, IDH3A, IFIT1, IL6ST, MORF4L1, MRPL14, MRPL24, NDUFB1, NDUFB4, PDZD11, PEPD, PEX11B, PEX19, PPP1R3C, PSME1, RBX1, SCCPDH, SDHB, SERPINE2, SLC25A18, SNRNP25, SPCS1, ST13, STAT1, STX8, SURF4, TAGLN, TCEAL1, THOC7, TNFSF12, VAMP3, VAMP5, VAPA",0.0488616940558374,0.0294927291090873,0.127611334842115,0.026,0.115555555555556
child_ITC,"child - inferolateral temporal cortex (area TEv, area 20)",92,"AASDHPPT, ACAA2, ACSBG1, ACTR10, AKIRIN1, ALDH4A1, ALDH9A1, ANAPC13, ANKRD46, ASAH1, ASRGL1, ATP6V0E1, ATPAF1, BST2, C2orf80, CAPZA2, CCNY, CD47, CDC42SE2, COQ9, COX7A2L, CREBL2, DCTN6, DNAJB9, DTNA, EDNRB, EFR3A, EIF1AX, ELOVL5, EPN2, F3, FAM162A, FBXL5, GATM, GPT2, HADHB, HAX1, HSDL2, HSPA13, IDH3A, IFIT1, IGIP, IL6ST, ISCA1, MFGE8, MGST3, MKKS, MORF4L1, MRPL24, MRPS35, NDUFAF4, NDUFB1, NTSR2, PDIA6, PDZD11, PEX11B, PEX19, PPP1R3C, PSMD10, RAB12, RAB4A, RBX1, RFK, SCCPDH, SDHB, SERP1, SERPINE2, SLC25A18, SLC39A10, SPCS1, ST13, STAT1, STX8, SUB1, SURF1, TCEAL1, THOC7, TM9SF3, TMCO1, TMEM126A, TMEM167A, TMEM9B, TNFSF12, TPM3, UBE2B, UBE2E1, UBE2N, USP46, VAPA, VTI1B, WASL, ZFR",0.0474336181175866,0.0303076920250023,0.127611334842115,0.034,0.14
child_M1C,"child - primary motor cortex (area M1, area 4)",82,"ACAA2, ACSBG1, ACTR10, ALDH4A1, ALDH9A1, ASRGL1, ATP6V0E1, AUP1, BGN, BLVRB, CAPZA2, CCNY, CHRDL1, CIB1, COQ9, COX7A2L, CYP51A1, DBP, DEXI, EDNRB, ELOVL5, F3, FAM173A, G6PC3, GATM, GNG11, GPT2, HADHB, HAX1, ID1, IDH3A, IFIT1, IL6ST, ILK, ISOC2, LRP4, MFGE8, MGST3, MLST8, MRPL14, MRPL24, MRPL28, MRPL37, MXRA7, NDUFB1, NDUFB4, NUDT16L1, OAF, PDIA6, PDZD11, PEPD, PEX11B, PEX19, PPP1R3C, PRELID1, PSME1, RBX1, RNF181, SCCPDH, SDHB, SERPINE2, SLC25A18, SLC39A12, SLC3A2, SNRNP25, SPCS1, SSBP4, STAT1, STX8, SURF1, SURF4, TADA3, TFRC, TMEM126A, TMEM141, TMEM9B, TNFSF12, TRMT112, UROD, VAMP3, VAMP5, VPS25",0.0581990744598749,0.0358912852366587,0.143410220534083,0.038,0.144761904761905
adolescent_M1C,"adolescent - primary motor cortex (area M1, area 4)",13,"CLDN11, FA2H, HAPLN2, IPO13, LHPP, PAQR4, SEMA7A, SOX10, TMEM184B, TTYH2, UGT8, VAMP1, VAMP3",0.108318797164851,0.0376451828901968,0.143410220534083,0.035,0.14
adult_MD,"adult - mediodorsal nucleus of thalamus",104,"ACSL3, ADAM23, ADORA1, AKAP12, ALAD, ALKBH5, ANP32B, ASAH1, ATP1B3, ATPAF1, BOK, CACNA1G, CAMK2D, CARTPT, CASC3, CCDC136, CD74, CDS2, CFL2, CHRNA2, CHRNB2, CIT, CPLX3, CPNE7, CPNE9, CRH, CTIF, DENND5A, DEXI, DLGAP3, ELMO1, FKBP2, FNDC5, FXR2, G6PC3, GBA2, GLS, GPR153, HAPLN2, HEBP2, HRH3, HYOU1, IDH3A, IGIP, INPP5A, IPO13, JAK1, KCNC2, KIAA0100, LHFPL3, LRTM2, MAOB, MAP7D2, MFSD6, MGST3, MRAP2, MXRA7, MYH10, NACAD, NIPAL3, NISCH, NRIP3, NTNG1, OGDHL, PAIP2B, PCDH9, PDXK, PEPD, PITPNM1, PLBD2, PPIF, PTPN3, PTPRM, RAB4A, RASD2, RASGRF1, RGS16, SH3BGRL2, SLC17A6, SLC23A2, SLC24A2, SLC24A3, SLC25A39, SLC27A4, SYNDIG1L, TCEAL3, TCF7L2, TESK1, TMCC2, TNFRSF21, TRAK2, TRIM44, TRNP1, TTC7B, TTR, TUBA8, UGT8, VAMP1, VAMP3, WLS, WNK1, ZBTB4, ZDHHC22, ZNF664",0.0465843812930101,0.0614755850021143,0.22354758182587,0.068,0.236521739130435
adolescent_MFC,"adolescent - anterior (rostral) cingulate (medial prefrontal) cortex",6,"ACTA2, ALDH4A1, ALDH6A1, F3, HPCAL1, SLC25A18",0.102707308034341,0.0667965862253745,0.232335952088259,0.067,0.236521739130435
prenatal_MD,"prenatal - mediodorsal nucleus of thalamus",165,"AASDHPPT, ABLIM1, ACAT2, ACSL3, ACSL4, ACTA2, AKAP12, ANKRD46, ARCN1, ARG2, ARL16, ARL4C, ARMCX1, ARPC2, ATP1B3, B3GALNT1, B3GAT2, B4GALT5, BCL2L1, BGN, BOK, C11orf87, C16orf92, CARM1, CBLN1, CBLN2, CBLN4, CDKN1C, CIB2, COL1A2, COL4A1, COL4A2, COL6A1, COMMD6, CORO1C, COX7A2L, CPNE2, CPNE4, CREG1, CRTAC1, CSDC2, CSK, CSRNP3, CTGF, CTNNBIP1, CXADR, CYP51A1, CYR61, DCLK2, DDR1, DOK4, DTD1, DUSP23, ELAVL2, ERP29, EVL, FARP1, FBXL19, FDPS, FEM1B, FIBP, FJX1, FN1, FYN, G6PC3, GFOD2, GLOD4, GPC1, GPR153, GRIN3A, HMGA1, HMGB3, HMGCR, HSPA13, ID4, IDH1, IGFBP5, IGSF3, KCND2, KIAA0895L, KIAA0930, KITLG, KLF6, KLHL13, KPNA2, LPCAT1, LSM11, MARCH4, MEAF6, MED24, MORF4L1, MTX2, NEDD4L, NETO2, NOLC1, NR2F1, NRXN1, NT5DC2, NTM, PAFAH1B2, PCDH10, PCDH17, PCDHA1, PCDHA11, PCDHA5, PCDHAC2, PDRG1, PFKL, PITPNM1, PPFIA3, PPM1G, PPP1R1A, PRMT1, PSMD10, RAB33A, RALA, RAMP2, RGMA, RGMB, RHOC, RIT2, RNF145, RNF152, RNF220, RRAGB, RUSC1, S100A10, SAMD14, SCCPDH, SEC61B, SH3GLB1, SLC17A6, SLC1A4, SLC24A3, SLC25A1, SLC25A39, SLC35F1, SMAP1, SMPD3, SQLE, ST8SIA2, SYNDIG1L, SYT3, TAGLN, TBCD, TCF7L2, TMEM167A, TMEM63B, TNFAIP1, TRH, TRIB2, TRNP1, TUSC3, UBE2E1, UBE2N, VPS25, VPS28, VPS37D, VTA1, WLS, ZDHHC22, ZIC1, ZNF423, ZNRF1, ZYX",0.0296581577256276,0.0770547742333058,0.256849247444353,0.072,0.24
prenatal_AMY,"prenatal - amygdaloid complex",210,"ACAT2, ADD2, ADNP, AKT3, ANP32B, ARL4C, ARMCX1, ARRDC3, ATP1B3, B4GALT5, BOD1, BTG1, BUB3, BZW2, CASC3, CBX3, CCT5, CD2BP2, CDK4, CDO1, CERS6, CGGBP1, CHD4, CKAP5, CKS2, CLIC1, CNOT8, CNPY3, CNTNAP2, COMMD6, COPZ1, CORO1C, CPNE2, CRKL, CSE1L, CSNK1A1, CSNK2B, CTCF, CXCR4, DACT1, DCAKD, DCLK2, DDR1, DDX6, DEK, DHX9, DLX1, DOK4, DOK5, DTD1, EFNB1, EFNB2, EIF3A, EIF3D, EIF3H, EPHA3, FARP1, FBXO21, FEM1B, FEZF2, FLNA, FUBP1, FYN, GLOD4, GNAI3, GPC1, GPC2, HADHA, HMGA1, HMGB1, HMGB2, HMGB3, HMGCR, HMGN4, HNRNPA1, HNRNPC, HNRNPD, HNRNPF, HNRNPR, HP1BP3, HSPA13, HSPD1, ID4, IGFBP2, IGFBP5, IGSF3, IPO5, IRF2BP2, IRF2BPL, ISLR2, KHSRP, KIAA1211, KIF22, KPNA2, LDB1, LMAN2, LMNB2, LPCAT1, LRRC47, LSM14A, LSM2, MARCH6, MCM7, MEX3A, MMADHC, MSI1, MSN, MTA2, MYH10, NACA, NAP1L1, NARF, NCK2, NEDD4L, NEO1, NES, NETO2, NFIB, NOLC1, NR2F1, NR2F2, NT5DC2, NUP93, PAFAH1B2, PAICS, PAK2, PARP1, PCGF2, PCNA, PDIA6, PLS3, PNRC1, POLR2A, POLR2B, POU3F2, PPM1G, PPP1R15A, PRMT1, PSIP1, PSMD2, PSMD3, PTBP2, PUF60, PUM2, QARS, RALA, RBBP4, RBM4, RBM42, RNASEH2A, RND3, RNF145, RNF5, ROBO1, RPL18A, RPL6, RRM1, SEC61B, SEPT11, SERBP1, SF3B3, SFRP1, SFRP2, SKA2, SLC25A1, SLC25A39, SMC3, SNRNP200, SNRPA, SNRPB, SNRPC, SOX9, SQLE, SRSF4, SRSF7, SRSF9, SSR2, SSRP1, ST13, ST8SIA2, STIP1, STT3B, SURF4, TAGLN2, TARDBP, TBC1D14, TCF3, TCF4, THRAP3, TMEM123, TMEM167A, TMEM98, TRIB2, TTC3, TYMS, UBE2E1, UBE2H, UBE2N, UBE2R2, UBTD2, UBTF, USF1, VANGL2, VASH1, VCAN, VPS28, VTA1, XRN2, ZMIZ1, ZNF22",0.0235196364827483,0.0946282353135661,0.302810353003412,0.087,0.2784
